# Wavelength Obs Model
5.89097364e+02 1.63569721e+04 1.88358040e+04
5.89100659e+02 1.59839555e+04 1.86766389e+04
5.89103954e+02 1.59044904e+04 1.84650764e+04
5.89107249e+02 1.62383079e+04 1.82042069e+04
5.89110544e+02 1.59711230e+04 1.79013681e+04
5.89113839e+02 1.56445100e+04 1.75694094e+04
5.89117135e+02 1.57352737e+04 1.72268847e+04
5.89120430e+02 1.47156442e+04 1.68965000e+04
5.89123725e+02 1.42791715e+04 1.66017720e+04
5.89127020e+02 1.38018763e+04 1.63625943e+04
5.89130315e+02 1.35748278e+04 1.61909036e+04
5.89133610e+02 1.42478253e+04 1.60876722e+04
5.89136905e+02 1.54744552e+04 1.60420746e+04
5.89140200e+02 1.51196198e+04 1.60330833e+04
5.89143496e+02 1.49162301e+04 1.60331622e+04
5.89146791e+02 1.49184363e+04 1.60132559e+04
5.89150086e+02 1.50099717e+04 1.59480213e+04
5.89153381e+02 1.42712278e+04 1.58202437e+04
5.89156676e+02 1.42631737e+04 1.56235929e+04
5.89159971e+02 1.40814866e+04 1.53632066e+04
5.89163266e+02 1.39336496e+04 1.50539799e+04
5.89166561e+02 1.31176713e+04 1.47168796e+04
5.89169856e+02 1.22823117e+04 1.43740576e+04
5.89173152e+02 1.29120095e+04 1.40438732e+04
5.89176447e+02 1.35713897e+04 1.37369879e+04
5.89179742e+02 1.24838528e+04 1.34543852e+04
5.89183037e+02 1.22464163e+04 1.31876026e+04
5.89186332e+02 1.20183179e+04 1.29208431e+04
5.89189627e+02 1.19093835e+04 1.26341839e+04
5.89192922e+02 1.14656101e+04 1.23069452e+04
5.89196217e+02 1.04257700e+04 1.19204795e+04
5.89199513e+02 1.03612838e+04 1.14600941e+04
5.89202808e+02 9.81701493e+03 1.09163188e+04
5.89206103e+02 9.28261961e+03 1.02860064e+04
5.89209398e+02 8.84130384e+03 9.57367825e+03
5.89212693e+02 8.98179110e+03 8.79313043e+03
5.89215988e+02 7.28958293e+03 7.96881825e+03
5.89219283e+02 6.20704517e+03 7.13620628e+03
5.89222578e+02 4.60766815e+03 6.34029589e+03
5.89225873e+02 2.90988715e+03 5.63195972e+03
5.89229169e+02 1.82678903e+03 5.06236557e+03
5.89232464e+02 1.61576392e+03 4.67640274e+03
5.89235759e+02 2.22978674e+03 4.50638976e+03
5.89239054e+02 5.59905521e+03 4.56733887e+03
5.89242349e+02 1.22864184e+04 4.85472524e+03
5.89245644e+02 2.07228260e+04 5.34519216e+03
5.89248939e+02 2.52017924e+04 6.00004623e+03
5.89252234e+02 2.20884552e+04 6.77086422e+03
5.89255530e+02 1.50156261e+04 7.60613939e+03
5.89258825e+02 1.04391345e+04 8.45773593e+03
5.89262120e+02 9.72428952e+03 9.28604397e+03
5.89265415e+02 9.92576716e+03 1.00630958e+04
5.89268710e+02 1.04356250e+04 1.07733889e+04
5.89272005e+02 1.09881887e+04 1.14126171e+04
5.89275300e+02 1.12471092e+04 1.19848401e+04
5.89278595e+02 1.15062533e+04 1.24987937e+04
5.89281890e+02 1.20412334e+04 1.29640835e+04
5.89285186e+02 1.26519001e+04 1.33879406e+04
5.89288481e+02 1.23909780e+04 1.37730796e+04
5.89291776e+02 1.53263879e+04 1.41169912e+04
5.89295071e+02 1.78988671e+04 1.44127452e+04
5.89298366e+02 1.37313176e+04 1.46510912e+04
5.89301661e+02 1.43447832e+04 1.48233841e+04
5.89304956e+02 1.41424414e+04 1.49246899e+04
5.89308251e+02 1.39710086e+04 1.49563943e+04
5.89311547e+02 1.39857732e+04 1.49277428e+04
5.89314842e+02 1.38054971e+04 1.48559332e+04
5.89318137e+02 1.38508909e+04 1.47646196e+04
5.89321432e+02 1.38127217e+04 1.46809487e+04
5.89324727e+02 1.33365813e+04 1.46315378e+04
5.89328022e+02 1.30382724e+04 1.46380891e+04
5.89331317e+02 1.27687936e+04 1.47135477e+04
5.89334612e+02 1.36553747e+04 1.48597614e+04
5.89337907e+02 1.44997076e+04 1.50674192e+04
5.89341203e+02 1.50678592e+04 1.53185672e+04
5.89344498e+02 1.53404906e+04 1.55912294e+04
5.89347793e+02 1.52882064e+04 1.58648123e+04
5.89351088e+02 1.47252897e+04 1.61244842e+04
5.89354383e+02 1.45918126e+04 1.63630182e+04
5.89357678e+02 1.40506927e+04 1.65796485e+04
5.89360973e+02 1.43992199e+04 1.67767641e+04
5.89364268e+02 1.53320462e+04 1.69560393e+04
5.89367564e+02 1.62143884e+04 1.71155576e+04
5.89370859e+02 1.60072906e+04 1.72488303e+04
5.89374154e+02 1.59271509e+04 1.73458195e+04
5.89377449e+02 1.62184069e+04 1.73955012e+04
5.89380744e+02 1.63272002e+04 1.73892190e+04
5.89384039e+02 1.62525534e+04 1.73239950e+04
5.89387334e+02 1.60448417e+04 1.72049700e+04
5.89390629e+02 1.63948592e+04 1.70462544e+04
5.89393924e+02 1.62008521e+04 1.68697394e+04
5.89397220e+02 1.48276074e+04 1.67019056e+04
5.89400515e+02 1.46911612e+04 1.65692481e+04
5.89403810e+02 1.43446519e+04 1.64934069e+04
5.89407105e+02 1.48449405e+04 1.64872372e+04
5.89410400e+02 1.54246958e+04 1.65528073e+04
5.89413695e+02 1.62190980e+04 1.66817713e+04
5.89416990e+02 1.65440990e+04 1.68578974e+04
5.89420285e+02 1.63159339e+04 1.70609215e+04
5.89423581e+02 1.60573638e+04 1.72705448e+04
5.89426876e+02 1.61379798e+04 1.74694517e+04
5.89430171e+02 1.64757584e+04 1.76447158e+04
