# Wavelength Obs Model
5.89097364e+02 5.03337492e+03 7.46488593e+03
5.89100659e+02 5.53030214e+03 7.31057913e+03
5.89103954e+02 5.23154398e+03 7.11932704e+03
5.89107249e+02 4.94308273e+03 6.89468805e+03
5.89110544e+02 4.92851012e+03 6.64406749e+03
5.89113839e+02 4.13713411e+03 6.37930855e+03
5.89117135e+02 4.26441734e+03 6.11595378e+03
5.89120430e+02 4.17891181e+03 5.87110063e+03
5.89123725e+02 3.34715253e+03 5.66038292e+03
5.89127020e+02 3.11337191e+03 5.49495568e+03
5.89130315e+02 3.82324688e+03 5.37926952e+03
5.89133610e+02 4.03304613e+03 5.31005614e+03
5.89136905e+02 4.18379116e+03 5.27662045e+03
5.89140200e+02 4.29884810e+03 5.26238920e+03
5.89143496e+02 4.25149489e+03 5.24758509e+03
5.89146791e+02 4.32239983e+03 5.21270255e+03
5.89150086e+02 4.44974934e+03 5.14215150e+03
5.89153381e+02 3.89023215e+03 5.02719834e+03
5.89156676e+02 3.66238008e+03 4.86737711e+03
5.89159971e+02 3.82225289e+03 4.66992404e+03
5.89163266e+02 3.41294738e+03 4.44738051e+03
5.89166561e+02 3.10351698e+03 4.21408111e+03
5.89169856e+02 3.07347797e+03 3.98255805e+03
5.89173152e+02 2.59773770e+03 3.76082734e+03
5.89176447e+02 2.02873956e+03 3.55115322e+03
5.89179742e+02 2.55610948e+03 3.35044004e+03
5.89183037e+02 2.66354391e+03 3.15205996e+03
5.89186332e+02 2.20191795e+03 2.94869995e+03
5.89189627e+02 1.28625481e+03 2.73561287e+03
5.89192922e+02 1.59638028e+03 2.51346917e+03
5.89196217e+02 1.13201380e+03 2.28996023e+03
5.89199513e+02 1.27351906e+03 2.07955055e+03
5.89202808e+02 3.75880600e+02 1.90129910e+03
5.89206103e+02 3.57635648e+02 1.77526880e+03
5.89209398e+02 6.40865665e+02 1.71847221e+03
5.89212693e+02 1.11350076e+03 1.74142269e+03
5.89215988e+02 2.93746728e+03 1.84616150e+03
5.89219283e+02 7.71100487e+03 2.02618878e+03
5.89222578e+02 1.42295407e+04 2.26816765e+03
5.89225873e+02 1.92623897e+04 2.55477436e+03
5.89229169e+02 1.97142754e+04 2.86780954e+03
5.89232464e+02 1.44534167e+04 3.19075494e+03
5.89235759e+02 7.44849557e+03 3.51029669e+03
5.89239054e+02 4.21926997e+03 3.81676348e+03
5.89242349e+02 3.98589902e+03 4.10375949e+03
5.89245644e+02 3.68607708e+03 4.36740787e+03
5.89248939e+02 3.22123990e+03 4.60557553e+03
5.89252234e+02 3.30954035e+03 4.81730759e+03
