# Wavelength Obs Model
5.89097364e+02 5.03337492e+03 7.38176165e+03
5.89100659e+02 5.53030214e+03 7.21879860e+03
5.89103954e+02 5.23154398e+03 7.01973666e+03
5.89107249e+02 4.94308273e+03 6.78923152e+03
5.89110544e+02 4.92851012e+03 6.53600422e+03
5.89113839e+02 4.13713411e+03 6.27303974e+03
5.89117135e+02 4.26441734e+03 6.01640517e+03
5.89120430e+02 4.17891181e+03 5.78280314e+03
5.89123725e+02 3.34715253e+03 5.58651739e+03
5.89127020e+02 3.11337191e+03 5.43661588e+03
5.89130315e+02 3.82324688e+03 5.33508557e+03
5.89133610e+02 4.03304613e+03 5.27621156e+03
5.89136905e+02 4.18379116e+03 5.24725445e+03
5.89140200e+02 4.29884810e+03 5.23037579e+03
5.89143496e+02 4.25149489e+03 5.20564861e+03
5.89146791e+02 4.32239983e+03 5.15472964e+03
5.89150086e+02 4.44974934e+03 5.06443078e+03
5.89153381e+02 3.89023215e+03 4.92924603e+03
5.89156676e+02 3.66238008e+03 4.75205977e+03
5.89159971e+02 3.82225289e+03 4.54278022e+03
5.89163266e+02 3.41294738e+03 4.31530839e+03
5.89166561e+02 3.10351698e+03 4.08377861e+03
5.89169856e+02 3.07347797e+03 3.85916467e+03
5.89173152e+02 2.59773770e+03 3.64710278e+03
5.89176447e+02 2.02873956e+03 3.44732511e+03
5.89179742e+02 2.55610948e+03 3.25467646e+03
5.89183037e+02 2.66354391e+03 3.06141681e+03
5.89186332e+02 2.20191795e+03 2.86032656e+03
5.89189627e+02 1.28625481e+03 2.64793511e+03
5.89192922e+02 1.59638028e+03 2.42703276e+03
5.89196217e+02 1.13201380e+03 2.20767054e+03
5.89199513e+02 1.27351906e+03 2.00621112e+03
5.89202808e+02 3.75880600e+02 1.84257187e+03
5.89206103e+02 3.57635648e+02 1.73635821e+03
5.89209398e+02 6.40865665e+02 1.70290586e+03
5.89212693e+02 1.11350076e+03 1.75025126e+03
5.89215988e+02 2.93746728e+03 1.87776040e+03
5.89219283e+02 7.71100487e+03 2.07665963e+03
5.89222578e+02 1.42295407e+04 2.33216731e+03
5.89225873e+02 1.92623897e+04 2.62649848e+03
5.89229169e+02 1.97142754e+04 2.94185797e+03
5.89232464e+02 1.44534167e+04 3.26269716e+03
5.89235759e+02 7.44849557e+03 3.57688713e+03
5.89239054e+02 4.21926997e+03 3.87587159e+03
5.89242349e+02 3.98589902e+03 4.15413973e+03
5.89245644e+02 3.68607708e+03 4.40843625e+03
5.89248939e+02 3.22123990e+03 4.63704174e+03
5.89252234e+02 3.30954035e+03 4.83930163e+03
5.89255530e+02 3.33352512e+03 5.01543549e+03
5.89258825e+02 3.71871465e+03 5.16655719e+03
5.89262120e+02 3.65909174e+03 5.29477890e+03
5.89265415e+02 4.06070422e+03 5.40324449e+03
5.89268710e+02 4.27003292e+03 5.49594100e+03
5.89272005e+02 3.38520651e+03 5.57718432e+03
5.89275300e+02 3.52552777e+03 5.65077664e+03
5.89278595e+02 4.22231699e+03 5.71896824e+03
5.89281890e+02 4.60630272e+03 5.78148033e+03
5.89285186e+02 4.84496127e+03 5.83490589e+03
5.89288481e+02 4.61169969e+03 5.87277209e+03
5.89291776e+02 5.53187068e+03 5.88641710e+03
5.89295071e+02 4.88811290e+03 5.86663287e+03
5.89298366e+02 4.83646031e+03 5.80580597e+03
5.89301661e+02 4.62899755e+03 5.70011789e+03
5.89304956e+02 4.79878429e+03 5.55129994e+03
5.89308251e+02 4.40611035e+03 5.36749434e+03
5.89311547e+02 4.03759718e+03 5.16294111e+03
5.89314842e+02 4.14451793e+03 4.95647090e+03
