# Wavelength Obs Model
5.89098004e+02 1.07947841e+04 1.33912390e+04
5.89101293e+02 1.08407171e+04 1.32347686e+04
5.89104583e+02 1.10291296e+04 1.30405873e+04
5.89107872e+02 1.13026427e+04 1.28145887e+04
5.89111162e+02 1.08656889e+04 1.25656235e+04
5.89114451e+02 1.03179595e+04 1.23058389e+04
5.89117741e+02 1.04264795e+04 1.20501396e+04
5.89121031e+02 9.84608389e+03 1.18145303e+04
5.89124320e+02 9.41036569e+03 1.16135299e+04
5.89127610e+02 9.48440772e+03 1.14572577e+04
5.89130899e+02 9.87120278e+03 1.13490007e+04
5.89134189e+02 1.01063036e+04 1.12839853e+04
5.89137478e+02 1.03364971e+04 1.12497692e+04
5.89140768e+02 9.95933206e+03 1.12282427e+04
5.89144058e+02 9.84897291e+03 1.11988235e+04
5.89147347e+02 9.84366546e+03 1.11421346e+04
5.89150637e+02 9.93361102e+03 1.10433661e+04
5.89153926e+02 9.66939343e+03 1.08946333e+04
5.89157216e+02 9.48859709e+03 1.06958980e+04
5.89160506e+02 9.07175080e+03 1.04543158e+04
5.89163795e+02 8.94870963e+03 1.01821677e+04
5.89167085e+02 8.51297149e+03 9.89380871e+03
5.89170374e+02 8.13065703e+03 9.60229158e+03
5.89173664e+02 8.16030809e+03 9.31641738e+03
5.89176953e+02 8.00326772e+03 9.03885530e+03
5.89180243e+02 7.75444302e+03 8.76568217e+03
5.89183533e+02 7.21989085e+03 8.48732374e+03
5.89186822e+02 7.42037855e+03 8.19057329e+03
5.89190112e+02 7.03285389e+03 7.86121239e+03
5.89193401e+02 6.59276777e+03 7.48678339e+03
5.89196691e+02 6.38996921e+03 7.05920195e+03
5.89199981e+02 6.16601984e+03 6.57703173e+03
5.89203270e+02 5.26515117e+03 6.04726708e+03
5.89206560e+02 4.74503738e+03 5.48636357e+03
5.89209849e+02 3.99006019e+03 4.92012315e+03
5.89213139e+02 3.33186163e+03 4.38203972e+03
5.89216428e+02 1.93696462e+03 3.90995616e+03
5.89219718e+02 1.29300960e+03 3.54134545e+03
5.89223008e+02 9.07120319e+02 3.30802966e+03
5.89226297e+02 9.42675105e+02 3.23145311e+03
5.89229587e+02 2.71657356e+03 3.31956692e+03
5.89232876e+02 5.77958337e+03 3.56596992e+03
5.89236166e+02 1.38370231e+04 3.95135888e+03
5.89239455e+02 2.38903172e+04 4.44680089e+03
5.89242745e+02 2.75115304e+04 5.01801804e+03
5.89246035e+02 2.18187207e+04 5.62981144e+03
5.89249324e+02 1.31109531e+04 6.24989342e+03
5.89252614e+02 8.09691211e+03 6.85165808e+03
5.89255903e+02 7.58840365e+03 7.41571807e+03
5.89259193e+02 7.49935786e+03 7.93029494e+03
5.89262483e+02 7.52417040e+03 8.39070819e+03
5.89265772e+02 8.02658260e+03 8.79823827e+03
5.89269062e+02 8.22308331e+03 9.15857622e+03
5.89272351e+02 8.08985183e+03 9.47999709e+03
5.89275641e+02 7.86510354e+03 9.77137837e+03
5.89278930e+02 8.41269767e+03 1.00402455e+04
5.89282220e+02 9.04938449e+03 1.02911164e+04
5.89285510e+02 9.14107843e+03 1.05244618e+04
5.89288799e+02 9.40460030e+03 1.07365406e+04
5.89292089e+02 9.79720968e+03 1.09202084e+04
5.89295378e+02 1.00089819e+04 1.10665653e+04
5.89298668e+02 1.01891229e+04 1.11671017e+04
5.89301957e+02 9.62753700e+03 1.12158854e+04
5.89305247e+02 9.95476468e+03 1.12113611e+04
5.89308537e+02 9.89332536e+03 1.11574630e+04
5.89311826e+02 9.33587547e+03 1.10638953e+04
5.89315116e+02 9.71360603e+03 1.09455392e+04
5.89318405e+02 9.95219714e+03 1.08210115e+04
5.89321695e+02 1.00400383e+04 1.07104849e+04
5.89324985e+02 9.59679799e+03 1.06330333e+04
5.89328274e+02 8.44116558e+03 1.06039529e+04
5.89331564e+02 9.29725376e+03 1.06326265e+04
5.89334853e+02 9.89753078e+03 1.07214362e+04
5.89338143e+02 1.01196070e+04 1.08659762e+04
5.89341432e+02 9.77553198e+03 1.10564329e+04
5.89344722e+02 9.58891990e+03 1.12796545e+04
5.89348012e+02 9.68070147e+03 1.15212766e+04
5.89351301e+02 1.04895023e+04 1.17673943e+04
5.89354591e+02 1.08247345e+04 1.20055768e+04
5.89357880e+02 1.05375178e+04 1.22253021e+04
5.89361170e+02 1.10716279e+04 1.24180089e+04
5.89364459e+02 1.10880478e+04 1.25769355e+04
5.89367749e+02 1.14595255e+04 1.26968665e+04
5.89371039e+02 1.12799853e+04 1.27739088e+04
5.89374328e+02 1.11428267e+04 1.28054620e+04
5.89377618e+02 1.13175266e+04 1.27905457e+04
5.89380907e+02 1.12440586e+04 1.27305469e+04
5.89384197e+02 1.14270305e+04 1.26302411e+04
5.89387487e+02 1.14899271e+04 1.24986963e+04
5.89390776e+02 1.10777578e+04 1.23495302e+04
5.89394066e+02 1.07900497e+04 1.22000695e+04
5.89397355e+02 1.03093558e+04 1.20692966e+04
5.89400645e+02 1.02865766e+04 1.19749333e+04
5.89403934e+02 9.73750405e+03 1.19303803e+04
5.89407224e+02 1.02492969e+04 1.19423379e+04
5.89410514e+02 1.05410911e+04 1.20097410e+04
