# Wavelength Obs Model
5.89097364e+02 2.63434544e+03 1.00681778e+04
5.89100659e+02 4.72055183e+03 7.42168190e+03
5.89103954e+02 7.60291206e+03 5.52154549e+03
5.89107249e+02 9.37482422e+03 4.65859675e+03
5.89110544e+02 8.01648844e+03 4.72731547e+03
5.89113839e+02 6.96182160e+03 5.35502798e+03
5.89117135e+02 6.91497787e+03 6.12942988e+03
5.89120430e+02 6.46949432e+03 6.78546206e+03
5.89123725e+02 6.46219302e+03 7.27997247e+03
5.89127020e+02 7.52903068e+03 7.73638939e+03
5.89130315e+02 9.10795239e+03 8.30925311e+03
5.89133610e+02 1.04071750e+04 9.06294061e+03
5.89136905e+02 1.12359231e+04 9.93128302e+03
5.89140200e+02 1.17636647e+04 1.07713652e+04
5.89143496e+02 1.15295284e+04 1.14676592e+04
5.89146791e+02 1.17560348e+04 1.19987602e+04
5.89150086e+02 1.19017358e+04 1.24155909e+04
5.89153381e+02 1.24716863e+04 1.27658552e+04
5.89156676e+02 1.26275117e+04 1.30348219e+04
5.89159971e+02 1.25172871e+04 1.31507473e+04
5.89163266e+02 1.15256478e+04 1.30603009e+04
5.89166561e+02 1.09255335e+04 1.28171639e+04
5.89169856e+02 1.09864641e+04 1.25900561e+04
5.89173152e+02 1.20369844e+04 1.25642450e+04
5.89176447e+02 1.30788269e+04 1.28229202e+04
5.89179742e+02 1.36987853e+04 1.33076242e+04
5.89183037e+02 1.40619032e+04 1.38785042e+04
5.89186332e+02 1.44156402e+04 1.44154166e+04
5.89189627e+02 1.46820521e+04 1.48731510e+04
5.89192922e+02 1.50357030e+04 1.52613473e+04
5.89196217e+02 1.50336287e+04 1.55968983e+04
5.89199513e+02 1.52899828e+04 1.58779002e+04
5.89202808e+02 1.57429727e+04 1.60831544e+04
5.89206103e+02 1.57036534e+04 1.61829421e+04
5.89209398e+02 1.55496853e+04 1.61558634e+04
5.89212693e+02 1.51005512e+04 1.60095557e+04
5.89215988e+02 1.43758800e+04 1.57941002e+04
5.89219283e+02 1.38523692e+04 1.55927205e+04
5.89222578e+02 1.43122030e+04 1.54871073e+04
5.89225873e+02 1.49306687e+04 1.55179777e+04
5.89229169e+02 1.55034206e+04 1.56711592e+04
5.89232464e+02 1.56465740e+04 1.58983385e+04
5.89235759e+02 1.53628859e+04 1.61497003e+04
5.89239054e+02 1.65772914e+04 1.63907360e+04
5.89242349e+02 1.64008487e+04 1.65998108e+04
5.89245644e+02 1.60377013e+04 1.67627507e+04
5.89248939e+02 1.59057149e+04 1.68749461e+04
5.89252234e+02 1.69029511e+04 1.69443704e+04
5.89255530e+02 1.69778141e+04 1.69849883e+04
5.89258825e+02 1.65163836e+04 1.70025757e+04
5.89262120e+02 1.69168690e+04 1.69856549e+04
5.89265415e+02 1.62100724e+04 1.69109098e+04
