# Wavelength Obs Model
5.89097364e+02 3.07817063e+03 1.18291895e+04
5.89100659e+02 4.84883095e+03 8.39693679e+03
5.89103954e+02 7.92713528e+03 6.01450418e+03
5.89107249e+02 1.03391585e+04 5.06797514e+03
5.89110544e+02 1.05754629e+04 5.35622224e+03
5.89113839e+02 8.83458106e+03 6.34236391e+03
5.89117135e+02 8.33042100e+03 7.48543248e+03
5.89120430e+02 8.02583432e+03 8.45198551e+03
5.89123725e+02 7.58163620e+03 9.18106708e+03
5.89127020e+02 9.74009499e+03 9.81673889e+03
5.89130315e+02 1.11646094e+04 1.05458943e+04
5.89133610e+02 1.29828552e+04 1.14427061e+04
5.89136905e+02 1.33185679e+04 1.24227596e+04
5.89140200e+02 1.41270634e+04 1.33260016e+04
5.89143496e+02 1.39698772e+04 1.40449363e+04
5.89146791e+02 1.48028845e+04 1.45852311e+04
5.89150086e+02 1.50192115e+04 1.50266084e+04
5.89153381e+02 1.49946786e+04 1.54380951e+04
5.89156676e+02 1.55163955e+04 1.58130714e+04
5.89159971e+02 1.56757069e+04 1.60671131e+04
5.89163266e+02 1.54670089e+04 1.61141815e+04
5.89166561e+02 1.51522325e+04 1.59765731e+04
5.89169856e+02 1.53710104e+04 1.58201436e+04
5.89173152e+02 1.62136876e+04 1.58516672e+04
5.89176447e+02 1.75726009e+04 1.61641700e+04
5.89179742e+02 1.72621845e+04 1.66802094e+04
5.89183037e+02 1.74286743e+04 1.72391939e+04
5.89186332e+02 1.70591547e+04 1.77282465e+04
5.89189627e+02 1.80791253e+04 1.81287011e+04
5.89192922e+02 1.81074808e+04 1.84687271e+04
5.89196217e+02 1.76516042e+04 1.87674787e+04
5.89199513e+02 1.83938684e+04 1.90189697e+04
5.89202808e+02 1.83136610e+04 1.91977224e+04
5.89206103e+02 1.82434185e+04 1.92664781e+04
5.89209398e+02 1.84120072e+04 1.91918173e+04
5.89212693e+02 1.77239413e+04 1.89733420e+04
5.89215988e+02 1.68041726e+04 1.86706386e+04
5.89219283e+02 1.65365440e+04 1.83981317e+04
5.89222578e+02 1.68598299e+04 1.82737992e+04
5.89225873e+02 1.81091722e+04 1.83519545e+04
5.89229169e+02 1.78572892e+04 1.85972817e+04
5.89232464e+02 1.83742526e+04 1.89222389e+04
5.89235759e+02 1.84704281e+04 1.92470130e+04
5.89239054e+02 1.92615918e+04 1.95287220e+04
5.89242349e+02 1.96673462e+04 1.97521983e+04
5.89245644e+02 1.95334086e+04 1.99130218e+04
5.89248939e+02 1.97457290e+04 2.00148809e+04
5.89252234e+02 1.89479649e+04 2.00732765e+04
5.89255530e+02 1.98827258e+04 2.01088261e+04
5.89258825e+02 1.98139375e+04 2.01312263e+04
5.89262120e+02 1.94648124e+04 2.01295096e+04
5.89265415e+02 1.94934021e+04 2.00782718e+04
5.89268710e+02 1.91813310e+04 1.99564536e+04
5.89272005e+02 1.80556090e+04 1.97689992e+04
5.89275300e+02 1.86815254e+04 1.95582338e+04
5.89278595e+02 1.83642369e+04 1.93905339e+04
5.89281890e+02 1.86620234e+04 1.93193984e+04
5.89285186e+02 1.96032639e+04 1.93536354e+04
5.89288481e+02 2.00124101e+04 1.94602223e+04
5.89291776e+02 1.93349439e+04 1.95928855e+04
5.89295071e+02 1.87736833e+04 1.97102880e+04
5.89298366e+02 1.85905665e+04 1.97712273e+04
5.89301661e+02 1.88310392e+04 1.97305589e+04
5.89304956e+02 1.77083098e+04 1.95572250e+04
5.89308251e+02 1.85618859e+04 1.92608013e+04
5.89311547e+02 1.75474399e+04 1.88872504e+04
5.89314842e+02 1.83328819e+04 1.84684677e+04
5.89318137e+02 1.81033154e+04 1.79797007e+04
5.89321432e+02 1.66219375e+04 1.73867169e+04
5.89324727e+02 1.42433917e+04 1.67647931e+04
5.89328022e+02 1.43757354e+04 1.63367993e+04
5.89331317e+02 1.63066274e+04 1.63348807e+04
5.89334612e+02 1.85693442e+04 1.68084151e+04
5.89337907e+02 1.95053401e+04 1.75713821e+04
5.89341203e+02 2.00951856e+04 1.83367144e+04
5.89344498e+02 1.96781304e+04 1.89069675e+04
5.89347793e+02 1.93486310e+04 1.92504326e+04
5.89351088e+02 1.92286742e+04 1.94338853e+04
