# Wavelength Obs Model
5.89097364e+02 3.07817063e+03 1.16358159e+04
5.89100659e+02 4.84883095e+03 7.20948782e+03
5.89103954e+02 7.92713528e+03 4.75508116e+03
5.89107249e+02 1.03391585e+04 4.55365355e+03
5.89110544e+02 1.05754629e+04 5.70091413e+03
5.89113839e+02 8.83458106e+03 7.17069474e+03
5.89117135e+02 8.33042100e+03 8.33177094e+03
5.89120430e+02 8.02583432e+03 8.99707403e+03
5.89123725e+02 7.58163620e+03 9.38865079e+03
5.89127020e+02 9.74009499e+03 9.93553896e+03
5.89130315e+02 1.11646094e+04 1.08819253e+04
5.89133610e+02 1.29828552e+04 1.20734399e+04
5.89136905e+02 1.33185679e+04 1.31579350e+04
5.89140200e+02 1.41270634e+04 1.39252922e+04
5.89143496e+02 1.39698772e+04 1.44016488e+04
5.89146791e+02 1.48028845e+04 1.47429356e+04
5.89150086e+02 1.50192115e+04 1.51245257e+04
5.89153381e+02 1.49946786e+04 1.56295538e+04
5.89156676e+02 1.55163955e+04 1.61395854e+04
5.89159971e+02 1.56757069e+04 1.63650563e+04
5.89163266e+02 1.54670089e+04 1.60997809e+04
5.89166561e+02 1.51522325e+04 1.55215187e+04
5.89169856e+02 1.53710104e+04 1.51585666e+04
5.89173152e+02 1.62136876e+04 1.54213743e+04
5.89176447e+02 1.75726009e+04 1.61941166e+04
5.89179742e+02 1.72621845e+04 1.70046227e+04
5.89183037e+02 1.74286743e+04 1.75613163e+04
5.89186332e+02 1.70591547e+04 1.79293759e+04
5.89189627e+02 1.80791253e+04 1.82517729e+04
5.89192922e+02 1.81074808e+04 1.85658552e+04
5.89196217e+02 1.76516042e+04 1.88601249e+04
5.89199513e+02 1.83938684e+04 1.91197008e+04
5.89202808e+02 1.83136610e+04 1.93009971e+04
5.89206103e+02 1.82434185e+04 1.93328386e+04
5.89209398e+02 1.84120072e+04 1.91536948e+04
5.89212693e+02 1.77239413e+04 1.87670002e+04
5.89215988e+02 1.68041726e+04 1.83010072e+04
5.89219283e+02 1.65365440e+04 1.79867764e+04
5.89222578e+02 1.68598299e+04 1.79991909e+04
5.89225873e+02 1.81091722e+04 1.83085864e+04
5.89229169e+02 1.78572892e+04 1.87307995e+04
5.89232464e+02 1.83742526e+04 1.91078224e+04
5.89235759e+02 1.84704281e+04 1.94042019e+04
5.89239054e+02 1.92615918e+04 1.96509398e+04
5.89242349e+02 1.96673462e+04 1.98514997e+04
5.89245644e+02 1.95334086e+04 1.99770013e+04
5.89248939e+02 1.97457290e+04 2.00278954e+04
5.89252234e+02 1.89479649e+04 2.00499238e+04
5.89255530e+02 1.98827258e+04 2.00843638e+04
5.89258825e+02 1.98139375e+04 2.01260778e+04
5.89262120e+02 1.94648124e+04 2.01314462e+04
5.89265415e+02 1.94934021e+04 2.00518731e+04
5.89268710e+02 1.91813310e+04 1.98603689e+04
5.89272005e+02 1.80556090e+04 1.95771751e+04
5.89275300e+02 1.86815254e+04 1.92981262e+04
5.89278595e+02 1.83642369e+04 1.91576113e+04
5.89281890e+02 1.86620234e+04 1.92058900e+04
5.89285186e+02 1.96032639e+04 1.93624582e+04
5.89288481e+02 2.00124101e+04 1.95293847e+04
5.89291776e+02 1.93349439e+04 1.96813840e+04
5.89295071e+02 1.87736833e+04 1.98146092e+04
5.89298366e+02 1.85905665e+04 1.98784905e+04
5.89301661e+02 1.88310392e+04 1.97871238e+04
5.89304956e+02 1.77083098e+04 1.94844927e+04
5.89308251e+02 1.85618859e+04 1.90295040e+04
5.89311547e+02 1.75474399e+04 1.85988202e+04
5.89314842e+02 1.83328819e+04 1.82815348e+04
5.89318137e+02 1.81033154e+04 1.78749505e+04
5.89321432e+02 1.66219375e+04 1.71141657e+04
5.89324727e+02 1.42433917e+04 1.61900768e+04
5.89328022e+02 1.43757354e+04 1.57437894e+04
5.89331317e+02 1.63066274e+04 1.61927535e+04
5.89334612e+02 1.85693442e+04 1.72763541e+04
5.89337907e+02 1.95053401e+04 1.83568012e+04
5.89341203e+02 2.00951856e+04 1.90350996e+04
5.89344498e+02 1.96781304e+04 1.93385759e+04
