# Wavelength Obs Model
5.89097364e+02 1.26618868e+04 1.54011027e+04
5.89100659e+02 1.29103966e+04 1.52049543e+04
5.89103954e+02 1.25117713e+04 1.49504269e+04
5.89107249e+02 1.29885665e+04 1.46429713e+04
5.89110544e+02 1.26830681e+04 1.42937252e+04
5.89113839e+02 1.24962395e+04 1.39204567e+04
5.89117135e+02 1.19644511e+04 1.35467667e+04
5.89120430e+02 1.13606860e+04 1.31992464e+04
5.89123725e+02 1.03688848e+04 1.29030835e+04
5.89127020e+02 9.59367744e+03 1.26772317e+04
5.89130315e+02 9.87781944e+03 1.25304112e+04
5.89133610e+02 1.11927580e+04 1.24589202e+04
5.89136905e+02 1.20021782e+04 1.24467537e+04
5.89140200e+02 1.20132609e+04 1.24680559e+04
5.89143496e+02 1.20334702e+04 1.24915195e+04
5.89146791e+02 1.13635510e+04 1.24859428e+04
5.89150086e+02 1.10200957e+04 1.24258452e+04
5.89153381e+02 1.08654844e+04 1.22959476e+04
5.89156676e+02 1.08193772e+04 1.20935361e+04
5.89159971e+02 1.06805396e+04 1.18281819e+04
5.89163266e+02 1.03600146e+04 1.15188882e+04
5.89166561e+02 9.84500846e+03 1.11893436e+04
5.89169856e+02 8.90081261e+03 1.08624343e+04
5.89173152e+02 8.45173396e+03 1.05553177e+04
5.89176447e+02 8.89498529e+03 1.02761202e+04
5.89179742e+02 8.78477569e+03 1.00227914e+04
5.89183037e+02 8.80772554e+03 9.78406536e+03
5.89186332e+02 8.13101394e+03 9.54203285e+03
5.89189627e+02 8.28638383e+03 9.27560202e+03
5.89192922e+02 7.96990551e+03 8.96412444e+03
5.89196217e+02 7.57368653e+03 8.59066431e+03
5.89199513e+02 7.49309053e+03 8.14469527e+03
5.89202808e+02 6.85891644e+03 7.62424815e+03
5.89206103e+02 6.45612688e+03 7.03754764e+03
5.89209398e+02 5.48493089e+03 6.40395806e+03
5.89212693e+02 4.41356516e+03 5.75378645e+03
5.89215988e+02 3.51321043e+03 5.12641732e+03
5.89219283e+02 2.59303690e+03 4.56653306e+03
5.89222578e+02 1.79233357e+03 4.11874476e+03
5.89225873e+02 8.91586625e+02 3.82156098e+03
5.89229169e+02 1.20644497e+03 3.70195324e+03
5.89232464e+02 3.07475312e+03 3.77167092e+03
5.89235759e+02 8.01462685e+03 4.02598238e+03
5.89239054e+02 1.68465253e+04 4.44490725e+03
5.89242349e+02 2.60362126e+04 4.99649307e+03
5.89245644e+02 2.80791018e+04 5.64139399e+03
5.89248939e+02 2.09376991e+04 6.33791649e+03
5.89252234e+02 1.23581608e+04 7.04675228e+03
5.89255530e+02 8.54484122e+03 7.73478049e+03
5.89258825e+02 8.14275159e+03 8.37755983e+03
5.89262120e+02 8.22291646e+03 8.96038996e+03
5.89265415e+02 8.86141917e+03 9.47802696e+03
5.89268710e+02 9.29991402e+03 9.93325078e+03
5.89272005e+02 9.65706193e+03 1.03345305e+04
5.89275300e+02 9.70767494e+03 1.06930828e+04
5.89278595e+02 9.17556940e+03 1.10197055e+04
5.89281890e+02 9.50116036e+03 1.13218734e+04
5.89285186e+02 1.01225482e+04 1.16016312e+04
5.89288481e+02 1.07326131e+04 1.18547570e+04
5.89291776e+02 1.15385653e+04 1.20714679e+04
