# Wavelength Obs Model
5.89097364e+02 3.26060334e+03 1.24660548e+04
5.89100659e+02 6.06576333e+03 8.96434817e+03
5.89103954e+02 9.58251404e+03 6.58524740e+03
5.89107249e+02 1.16356266e+04 5.70099747e+03
5.89110544e+02 1.09549409e+04 6.05479048e+03
5.89113839e+02 9.38134822e+03 7.04798856e+03
5.89117135e+02 9.22463679e+03 8.11660132e+03
5.89120430e+02 8.82737326e+03 8.96500612e+03
5.89123725e+02 9.08463585e+03 9.60685056e+03
5.89127020e+02 9.80693120e+03 1.02406575e+04
5.89130315e+02 1.15708775e+04 1.10503283e+04
5.89133610e+02 1.28686896e+04 1.20605704e+04
5.89136905e+02 1.40718892e+04 1.31308614e+04
5.89140200e+02 1.41143941e+04 1.40756402e+04
5.89143496e+02 1.46002720e+04 1.48019618e+04
5.89146791e+02 1.47514027e+04 1.53479188e+04
5.89150086e+02 1.54039222e+04 1.58112193e+04
5.89153381e+02 1.56934389e+04 1.62433961e+04
5.89156676e+02 1.59913775e+04 1.65879663e+04
5.89159971e+02 1.63307187e+04 1.67156688e+04
5.89163266e+02 1.54208733e+04 1.65573781e+04
5.89166561e+02 1.48292690e+04 1.62297171e+04
5.89169856e+02 1.50534372e+04 1.60041580e+04
5.89173152e+02 1.55004113e+04 1.61187085e+04
5.89176447e+02 1.66722239e+04 1.66087462e+04
5.89179742e+02 1.79723131e+04 1.73074203e+04
5.89183037e+02 1.72634108e+04 1.79991343e+04
5.89186332e+02 1.77338860e+04 1.85709641e+04
5.89189627e+02 1.80660769e+04 1.90302163e+04
5.89192922e+02 1.84510247e+04 1.94237094e+04
5.89196217e+02 1.86631210e+04 1.97732383e+04
5.89199513e+02 1.93442212e+04 2.00650346e+04
5.89202808e+02 1.88503205e+04 2.02623808e+04
5.89206103e+02 1.91619835e+04 2.03210284e+04
5.89209398e+02 1.87712767e+04 2.02124136e+04
5.89212693e+02 1.83312037e+04 1.99550363e+04
5.89215988e+02 1.76811207e+04 1.96337707e+04
5.89219283e+02 1.78234264e+04 1.93789601e+04
5.89222578e+02 1.83378015e+04 1.93022876e+04
5.89225873e+02 1.84022942e+04 1.94333538e+04
5.89229169e+02 1.89964423e+04 1.97137619e+04
5.89232464e+02 1.94175799e+04 2.00517502e+04
5.89235759e+02 1.96564280e+04 2.03799555e+04
5.89239054e+02 2.00702467e+04 2.06684506e+04
5.89242349e+02 2.05688489e+04 2.09042393e+04
5.89245644e+02 2.01143155e+04 2.10774849e+04
5.89248939e+02 2.04496207e+04 2.11884361e+04
5.89252234e+02 2.06564271e+04 2.12539990e+04
5.89255530e+02 2.01619087e+04 2.12954172e+04
5.89258825e+02 2.07374247e+04 2.13171261e+04
5.89262120e+02 2.10537190e+04 2.12990129e+04
5.89265415e+02 2.09405361e+04 2.12096805e+04
5.89268710e+02 2.07875565e+04 2.10319501e+04
5.89272005e+02 1.97644430e+04 2.07869994e+04
5.89275300e+02 1.97380003e+04 2.05404040e+04
5.89278595e+02 1.97677881e+04 2.03753514e+04
5.89281890e+02 1.96896054e+04 2.03437549e+04
5.89285186e+02 2.03761878e+04 2.04361816e+04
5.89288481e+02 1.98129962e+04 2.05978032e+04
5.89291776e+02 2.00963412e+04 2.07663831e+04
5.89295071e+02 2.10360175e+04 2.08891449e+04
5.89298366e+02 2.04285839e+04 2.09145577e+04
5.89301661e+02 2.01530820e+04 2.07925833e+04
5.89304956e+02 1.98672365e+04 2.05022396e+04
5.89308251e+02 1.87866493e+04 2.00783016e+04
5.89311547e+02 1.87544639e+04 1.95868840e+04
5.89314842e+02 1.84451056e+04 1.90516788e+04
5.89318137e+02 1.84064147e+04 1.84232986e+04
5.89321432e+02 1.69130275e+04 1.76771077e+04
5.89324727e+02 1.53399492e+04 1.69575714e+04
5.89328022e+02 1.51296027e+04 1.65639758e+04
5.89331317e+02 1.69722568e+04 1.67393444e+04
5.89334612e+02 1.90050883e+04 1.74687881e+04
5.89337907e+02 2.00241106e+04 1.84747976e+04
5.89341203e+02 2.03471786e+04 1.94097245e+04
5.89344498e+02 2.06168136e+04 2.00719527e+04
5.89347793e+02 2.06968442e+04 2.04579560e+04
5.89351088e+02 2.05510022e+04 2.06566918e+04
5.89354383e+02 2.08883142e+04 2.07316928e+04
5.89357678e+02 2.11774250e+04 2.06798361e+04
5.89360973e+02 2.06945003e+04 2.04594602e+04
5.89364268e+02 2.03104987e+04 2.00446662e+04
5.89367564e+02 1.90210217e+04 1.94599330e+04
5.89370859e+02 1.80112796e+04 1.87619964e+04
5.89374154e+02 1.78415164e+04 1.79793486e+04
5.89377449e+02 1.67641479e+04 1.70759374e+04
5.89380744e+02 1.53515924e+04 1.60070565e+04
5.89384039e+02 1.34828763e+04 1.48431937e+04
5.89387334e+02 1.20253596e+04 1.38301864e+04
5.89390629e+02 1.16162880e+04 1.32758062e+04
5.89393924e+02 1.23673305e+04 1.33330002e+04
5.89397220e+02 1.33784058e+04 1.39102322e+04
5.89400515e+02 1.44323467e+04 1.48190019e+04
5.89403810e+02 1.67244939e+04 1.59423592e+04
5.89407105e+02 1.86953740e+04 1.72003661e+04
5.89410400e+02 1.95088798e+04 1.84355021e+04
5.89413695e+02 1.99605939e+04 1.94374960e+04
5.89416990e+02 2.03525595e+04 2.00795805e+04
5.89420285e+02 1.97903972e+04 2.03906113e+04
5.89423581e+02 1.98475444e+04 2.05033161e+04
5.89426876e+02 1.99597644e+04 2.05575896e+04
5.89430171e+02 1.99566076e+04 2.06363364e+04
5.89433466e+02 2.06989308e+04 2.07523693e+04
5.89436761e+02 2.03486757e+04 2.08725022e+04
5.89440056e+02 2.02786504e+04 2.09548426e+04
5.89443351e+02 2.05361652e+04 2.09748109e+04
5.89446646e+02 2.04669412e+04 2.09265203e+04
5.89449941e+02 2.00547048e+04 2.08040388e+04
5.89453237e+02 2.02152072e+04 2.05837146e+04
5.89456532e+02 2.02288577e+04 2.02364472e+04
5.89459827e+02 1.96559173e+04 1.97789418e+04
5.89463122e+02 1.89432161e+04 1.93207049e+04
5.89466417e+02 1.81838765e+04 1.90365984e+04
5.89469712e+02 1.89190320e+04 1.90590807e+04
5.89473007e+02 2.05443223e+04 1.93801724e+04
5.89476302e+02 2.06161218e+04 1.98555424e+04
5.89479598e+02 2.05853113e+04 2.03064353e+04
5.89482893e+02 2.12666625e+04 2.06247063e+04
5.89486188e+02 2.19598032e+04 2.07983264e+04
5.89489483e+02 2.13703719e+04 2.08664443e+04
5.89492778e+02 2.12424907e+04 2.08643580e+04
5.89496073e+02 2.14772545e+04 2.07940916e+04
5.89499368e+02 2.13251996e+04 2.06236413e+04
5.89502663e+02 2.10819381e+04 2.03142478e+04
5.89505959e+02 1.93321485e+04 1.98727742e+04
5.89509254e+02 1.88629105e+04 1.93966754e+04
5.89512549e+02 1.85292387e+04 1.90542219e+04
5.89515844e+02 1.88228567e+04 1.89878154e+04
5.89519139e+02 1.91822793e+04 1.92155249e+04
5.89522434e+02 1.98868841e+04 1.96215674e+04
5.89525729e+02 2.02557674e+04 2.00431401e+04
5.89529024e+02 2.03093112e+04 2.03704320e+04
5.89532319e+02 2.03199975e+04 2.05781091e+04
5.89535615e+02 2.06316160e+04 2.06913337e+04
5.89538910e+02 2.04880555e+04 2.07435112e+04
5.89542205e+02 2.04527603e+04 2.07586873e+04
5.89545500e+02 2.06731502e+04 2.07518633e+04
5.89548795e+02 2.05984698e+04 2.07322870e+04
5.89552090e+02 2.08947554e+04 2.07046903e+04
5.89555385e+02 2.06983003e+04 2.06699080e+04
5.89558680e+02 2.03504667e+04 2.06266624e+04
5.89561976e+02 2.04134264e+04 2.05745510e+04
5.89565271e+02 2.09842792e+04 2.05160193e+04
5.89568566e+02 2.08823524e+04 2.04549798e+04
5.89571861e+02 2.00913102e+04 2.03932867e+04
5.89575156e+02 2.03906279e+04 2.03285791e+04
5.89578451e+02 2.02318171e+04 2.02540219e+04
5.89581746e+02 2.05209160e+04 2.01573124e+04
5.89585041e+02 2.06829373e+04 2.00186705e+04
5.89588336e+02 1.98236696e+04 1.98130919e+04
