# Wavelength Obs Model
5.89097364e+02 8.04391468e+01 9.20120682e+02
5.89100659e+02 4.22964193e+02 9.03059875e+02
5.89103954e+02 4.34911891e+02 8.81535947e+02
5.89107249e+02 -2.46487535e+02 8.55871064e+02
5.89110544e+02 -2.65474157e+02 8.26794406e+02
5.89113839e+02 -6.20022865e+02 7.95554310e+02
5.89117135e+02 9.93728767e+00 7.63888824e+02
5.89120430e+02 -5.18558643e+01 7.33821735e+02
5.89123725e+02 3.07768631e+02 7.07324960e+02
5.89127020e+02 1.13600093e+03 6.85944029e+02
5.89130315e+02 1.27220495e+03 6.70489661e+02
5.89133610e+02 6.70930680e+02 6.60862329e+02
5.89136905e+02 3.68657857e+02 6.56033443e+02
5.89140200e+02 1.58595870e+02 6.54182810e+02
5.89143496e+02 3.34725188e+02 6.52982084e+02
5.89146791e+02 2.75112350e+02 6.49995993e+02
5.89150086e+02 4.90349117e+02 6.43137771e+02
5.89153381e+02 4.30611807e+02 6.31078328e+02
5.89156676e+02 1.08401533e+02 6.13497859e+02
5.89159971e+02 1.79305808e+02 5.91100251e+02
5.89163266e+02 2.63402761e+02 5.65378752e+02
5.89166561e+02 8.90347868e+01 5.38200587e+02
5.89169856e+02 3.62244102e+02 5.11333950e+02
5.89173152e+02 6.59609790e+02 4.86047830e+02
5.89176447e+02 5.17964500e+02 4.62874899e+02
5.89179742e+02 3.05046096e+02 4.41568885e+02
5.89183037e+02 3.34778169e+02 4.21242289e+02
5.89186332e+02 5.86921776e+02 4.00647425e+02
5.89189627e+02 -2.76128378e+02 3.78550126e+02
5.89192922e+02 -2.32266431e+02 3.54127010e+02
5.89196217e+02 -4.00013181e+01 3.27298416e+02
5.89199513e+02 -1.38993940e+02 2.98908637e+02
5.89202808e+02 5.70675727e+01 2.70695170e+02
5.89206103e+02 -6.77617516e+01 2.45042353e+02
5.89209398e+02 1.71509616e+02 2.24571774e+02
5.89212693e+02 3.05715767e+02 2.11664165e+02
5.89215988e+02 9.63053500e+01 2.08025190e+02
5.89219283e+02 1.00693983e+03 2.14396737e+02
5.89222578e+02 2.13062352e+03 2.30475937e+02
5.89225873e+02 3.78652738e+03 2.55045065e+02
5.89229169e+02 4.24282338e+03 2.86256044e+02
5.89232464e+02 3.34958013e+03 3.21976628e+02
5.89235759e+02 1.44883860e+03 3.60104915e+02
5.89239054e+02 -1.05277612e+02 3.98790167e+02
5.89242349e+02 3.55930775e+02 4.36542364e+02
5.89245644e+02 4.78239585e+02 4.72249962e+02
5.89248939e+02 5.53277347e+02 5.05143463e+02
5.89252234e+02 3.56720974e+02 5.34741835e+02
5.89255530e+02 5.44755417e+02 5.60806907e+02
5.89258825e+02 5.60806535e+02 5.83315407e+02
5.89262120e+02 4.08528686e+02 6.02444607e+02
5.89265415e+02 4.33136517e+02 6.18557959e+02
5.89268710e+02 5.10066846e+02 6.32173238e+02
5.89272005e+02 4.90891210e+02 6.43898744e+02
5.89275300e+02 6.46439671e+01 6.54333089e+02
5.89278595e+02 2.80923725e+02 6.63938521e+02
5.89281890e+02 2.06756294e+01 6.72912223e+02
5.89285186e+02 2.58244868e+02 6.81089338e+02
5.89288481e+02 2.19121471e+02 6.87912009e+02
5.89291776e+02 6.57461598e+02 6.92488683e+02
5.89295071e+02 1.74657682e+02 6.93748037e+02
5.89298366e+02 4.22398278e+02 6.90666302e+02
5.89301661e+02 2.75549730e+02 6.82523502e+02
5.89304956e+02 5.25477788e+02 6.69132032e+02
5.89308251e+02 5.22527358e+01 6.50984682e+02
5.89311547e+02 3.13997061e+02 6.29286202e+02
5.89314842e+02 1.92557624e+02 6.05856842e+02
5.89318137e+02 4.99645418e+02 5.82923427e+02
5.89321432e+02 2.84757779e+02 5.62839299e+02
5.89324727e+02 -2.82399938e+00 5.47790529e+02
5.89328022e+02 7.58597261e+01 5.39541527e+02
5.89331317e+02 6.12760843e+02 5.39247375e+02
5.89334612e+02 4.63734137e+02 5.47329586e+02
5.89337907e+02 9.32299708e+02 5.63401817e+02
5.89341203e+02 1.02138577e+03 5.86252844e+02
5.89344498e+02 3.95271487e+02 6.13927094e+02
